PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,FamilySize,Title,IsAlone,SmallFamily,LargeFamily,HasCabin,CabinDeck,FareLog,FareBand,AgeBand,IsChild,IsSenior,Sex_Pclass,IsWomanOrChild
679,0,3,"Anderson, Mr. Charles",male,41.1,1,0,747992,15.7943,,S,2,Mr,0,1,0,0,,2.8210395431245074,Mid,Middle,0,0,male_3,0
680,0,3,"Davis, Mr. Charles",male,28.2,0,0,434524,2.8546,,Q,1,Mr,1,0,0,0,,1.349267240282814,Low,Young,0,0,male_3,0
681,0,3,"Miller, Mr. Arthur",male,30.65,0,3,416270,2.5875,,S,4,Mr,0,1,0,0,,1.2774555810857395,Low,Young,0,0,male_3,0
682,1,2,"Brown, Mrs. Emma",female,14.7,0,2,89606,21.4383,C142,Q,3,Mrs,0,1,0,1,C,3.110769320208988,High,Teen,0,0,female_2,1
683,1,1,"Wilson, Mrs. Margaret",female,49.7,0,0,904221,173.3822,,S,1,Mrs,1,0,0,0,,5.161249442045789,VHigh,Middle,0,0,female_1,1
684,0,3,"Jones, Mr. George",male,22.4,4,0,586306,8.2131,,S,5,Mr,0,0,1,0,,2.22062638429561,Low,Young,0,0,male_3,0
685,0,3,"Wilson, Mr. John",male,0.5,0,0,36250,17.5083,A37,C,1,Mr,1,0,0,1,A,2.9182192801202147,Mid,Child,1,0,male_3,1
686,0,3,"Johnson, Mr. Henry",male,28.3,0,1,679773,4.1591,,S,2,Mr,0,1,0,0,,1.6407621456761263,Low,Young,0,0,male_3,0
687,0,3,"Johnson, Rev. Charles",male,48.5,0,0,349535,27.4482,,S,1,Rev,1,0,0,0,,3.3480848896779847,High,Middle,0,0,male_3,0
688,0,2,"Anderson, Dr. James",male,42.0,0,0,311065,26.9074,,S,1,Dr,1,0,0,0,,3.328891886634183,High,Middle,0,0,male_2,0
689,0,3,"Jones, Rev. Thomas",male,42.6,0,0,867555,0.0,,S,1,Rev,1,0,0,0,,0.0,Low,Middle,0,0,male_3,0
690,0,1,"Johnson, Mr. John",male,46.1,1,0,789599,36.3406,,S,2,Mr,0,1,0,0,,3.6200812065436647,VHigh,Middle,0,0,male_1,0
691,0,2,"Williams, Dr. William",male,31.2,0,0,84363,17.2822,B125,C,1,Dr,1,0,0,1,B,2.90592790889392,Mid,Young,0,0,male_2,0
692,0,2,"Johnson, Mr. William",male,32.6,0,2,166857,10.0,,S,3,Mr,0,1,0,0,,2.3978952727983707,Low,Young,0,0,male_2,0
693,0,3,"Smith, Mr. Robert",male,22.0,0,0,197937,19.8975,A10,S,1,Mr,1,0,0,1,A,3.039629534591174,High,Young,0,0,male_3,0
694,0,2,"Williams, Dr. Sarah",female,31.6,4,0,631688,39.9219,F101,S,5,Dr,0,0,1,1,F,3.711665372068052,VHigh,Young,0,0,female_2,1
695,1,1,"Jones, Mr. Henry",male,30.65,0,0,106847,245.1898,,S,1,Mr,1,0,0,0,,5.506102783160193,VHigh,Young,0,0,male_1,0
696,1,3,"Jones, Miss. Florence",female,3.3,0,0,803293,0.0,,C,1,Miss,1,0,0,0,,0.0,Low,Child,1,0,female_3,1
697,1,2,"Brown, Rev. James",male,28.2,0,2,610628,12.2927,,C,3,Rev,0,1,0,0,,2.587215012361781,Mid,Young,0,0,male_2,0
698,0,3,"Miller, Mr. Arthur",male,24.1,0,0,941483,8.004,,Q,1,Mr,1,0,0,0,,2.197668923044486,Low,Young,0,0,male_3,0
699,0,1,"Jones, Mrs. Annie",female,26.1,0,0,732193,233.4268,B67,S,1,Mrs,1,0,0,1,B,5.45714338563816,VHigh,Young,0,0,female_1,1
700,1,3,"Wilson, Miss. Florence",female,9.2,0,0,123049,12.1641,,S,1,Miss,1,0,0,0,,2.5774934275274757,Mid,Child,1,0,female_3,1
701,1,3,"Wilson, Miss. Annie",female,52.8,1,0,534645,1.5561,,Q,2,Miss,0,1,0,0,,0.938482659380652,Low,Middle,0,0,female_3,1
702,0,1,"Johnson, Mr. Robert",male,0.5,0,0,269718,58.0715,,C,1,Mr,1,0,0,0,,4.078748574597545,VHigh,Child,1,0,male_1,1
703,0,2,"Davis, Mr. John",male,30.65,1,0,911036,10.0,,S,2,Mr,0,1,0,0,,2.3978952727983707,Low,Young,0,0,male_2,0
704,1,1,"Brown, Mrs. Elizabeth",female,27.2,0,0,319345,160.663,,S,1,Mrs,1,0,0,0,,5.085513921599798,VHigh,Young,0,0,female_1,1
705,0,1,"Jones, Mr. Henry",male,30.65,0,0,195326,252.802,,Q,1,Mr,1,0,0,0,,5.536554435469885,VHigh,Young,0,0,male_1,0
706,0,3,"Johnson, Dr. William",male,28.1,0,0,354304,15.9219,,S,1,Dr,1,0,0,0,,2.8286086410178823,Mid,Young,0,0,male_3,0
707,0,2,"Taylor, Col. Thomas",male,24.1,0,0,807228,10.0,,S,1,Col,1,0,0,0,,2.3978952727983707,Low,Young,0,0,male_2,0
708,0,3,"Williams, Col. Robert",male,25.799999999999997,1,0,557526,0.0,,S,2,Col,0,1,0,0,,0.0,Low,Young,0,0,male_3,0
709,1,2,"Anderson, Dr. Sarah",female,43.5,0,0,366320,14.8824,,S,1,Dr,1,0,0,0,,2.765211577900732,Mid,Middle,0,0,female_2,1
710,0,3,"Brown, Mr. Edward",male,33.9,0,1,454194,12.7535,,S,2,Mr,0,1,0,0,,2.621293337175928,Mid,Young,0,0,male_3,0
711,1,3,"Brown, Mr. William",male,38.1,0,1,575171,30.578,,S,2,Mr,0,1,0,0,,3.452460675599697,High,Middle,0,0,male_3,0
712,0,3,"Taylor, Mr. Henry",male,15.2,8,0,619766,19.1826,,S,9,Mr,0,0,1,0,,3.004820847062322,Mid,Teen,0,0,male_3,0
713,0,3,"Anderson, Mr. Charles",male,43.5,0,0,603684,26.8246,,S,1,Mr,1,0,0,0,,3.325920521496734,High,Middle,0,0,male_3,0
714,0,2,"Jones, Mr. John",male,29.0,2,0,251819,12.16,G90,S,3,Mr,0,1,0,1,G,2.5771819258971713,Mid,Young,0,0,male_2,0
715,0,2,"Jones, Mr. Charles",male,38.7,0,0,800879,22.325,,S,1,Mr,1,0,0,0,,3.1495257467334077,High,Middle,0,0,male_2,0
716,1,3,"Johnson, Col. Henry",male,16.1,0,1,816955,14.0541,,C,2,Col,0,1,0,0,,2.711650379343034,Mid,Teen,0,0,male_3,0
717,0,3,"Miller, Mrs. Annie",female,27.2,0,0,467295,15.126,B86,Q,1,Mrs,1,0,0,1,B,2.78043287626283,Mid,Young,0,0,female_3,1
718,0,3,"Williams, Mr. Henry",male,40.6,0,0,730183,4.5476,A81,S,1,Mr,1,0,0,1,A,1.713365401800043,Low,Middle,0,0,male_3,0
719,0,1,"Anderson, Mr. George",male,34.9,0,1,976793,328.6621,,S,2,Mr,0,1,0,0,,5.79806819048252,VHigh,Young,0,0,male_1,0
720,0,3,"Davis, Mrs. Margaret",female,27.9,0,1,259494,11.1481,,Q,2,Mrs,0,1,0,0,,2.497172778957326,Mid,Young,0,0,female_3,1
721,1,3,"Williams, Mrs. Emma",female,24.2,1,0,503487,27.4506,,S,2,Mrs,0,1,0,0,,3.3481692499808884,High,Young,0,0,female_3,1
722,1,1,"Jones, Mr. John",male,30.65,1,0,508099,267.9234,,S,2,Mr,0,1,0,0,,5.594426580686165,VHigh,Young,0,0,male_1,0
723,0,1,"Smith, Mr. Henry",male,30.65,1,0,145921,55.4718,E15,C,2,Mr,0,1,0,1,E,4.033741398508773,VHigh,Young,0,0,male_1,0
724,0,3,"Davis, Mr. William",male,30.65,0,0,165790,4.5688,,S,1,Mr,1,0,0,0,,1.7171795908723197,Low,Young,0,0,male_3,0
725,1,3,"Wilson, Lady. Elizabeth",female,10.9,0,2,901903,0.6513,,C,3,Mrs,0,1,0,0,,0.5015628564868055,Low,Child,1,0,female_3,1
726,1,3,"Taylor, Miss. Alice",female,24.0,0,1,884294,23.6195,,C,2,Miss,0,1,0,0,,3.203538811857963,High,Young,0,0,female_3,1
727,0,1,"Jones, Lady. Sarah",female,25.0,1,1,333121,27.1961,,S,3,Mrs,0,1,0,0,,3.339183670507695,High,Young,0,0,female_1,1
728,0,3,"Davis, Mr. John",male,37.8,2,0,884757,24.2907,,S,3,Mr,0,1,0,0,,3.2304367392232956,High,Middle,0,0,male_3,0
729,1,1,"Davis, Miss. Elizabeth",female,15.8,0,1,692495,259.3544,G63,S,2,Miss,0,1,0,1,G,5.562043779792583,VHigh,Teen,0,0,female_1,1
730,0,1,"Miller, Col. William",male,25.799999999999997,0,0,532912,78.626,,S,1,Col,1,0,0,0,,4.377340672683167,VHigh,Young,0,0,male_1,0
731,0,1,"Davis, Mr. Charles",male,30.65,0,0,513869,95.9338,,S,1,Mr,1,0,0,0,,4.57402827128503,VHigh,Young,0,0,male_1,0
732,1,3,"Wilson, Mr. John",male,17.0,0,0,171334,11.5917,,S,1,Mr,1,0,0,0,,2.533037866740664,Mid,Teen,0,0,male_3,0
733,1,3,"Miller, Miss. Emma",female,9.6,0,0,400566,16.0863,,S,1,Miss,1,0,0,0,,2.838276972810095,Mid,Child,1,0,female_3,1
734,0,3,"Johnson, Mr. John",male,23.3,0,0,523419,24.1912,,C,1,Mr,1,0,0,0,,3.2264947271814357,High,Young,0,0,male_3,0
735,1,2,"Johnson, Mrs. Mary",female,27.2,1,0,231043,10.2362,G20,S,2,Mrs,0,1,0,1,G,2.419140709012381,Low,Young,0,0,female_2,1
736,0,3,"Brown, Mr. Henry",male,17.1,0,0,44787,7.133,,S,1,Mr,1,0,0,0,,2.095929859184638,Low,Teen,0,0,male_3,0
737,1,2,"Taylor, Mr. Robert",male,0.5,0,0,769838,30.5754,G143,S,1,Mr,1,0,0,1,G,3.452378336406511,High,Child,1,0,male_2,1
738,1,3,"Williams, Mr. James",male,27.5,8,0,287833,0.0,,S,9,Mr,0,0,1,0,,0.0,Low,Young,0,0,male_3,0
739,1,2,"Taylor, Mr. Robert",male,61.4,0,0,180932,19.5054,,S,1,Mr,1,0,0,0,,3.0206882660909655,High,Senior,0,1,male_2,0
740,1,2,"Miller, Mrs. Elizabeth",female,10.3,0,0,913969,10.0,,S,1,Mrs,1,0,0,0,,2.3978952727983707,Low,Child,1,0,female_2,1
741,0,3,"Anderson, Mr. Robert",male,29.7,0,1,846776,13.4775,,S,2,Mr,0,1,0,0,,2.672595720117808,Mid,Young,0,0,male_3,0
742,1,2,"Smith, Miss. Emma",female,24.0,0,0,512025,18.0118,C86,C,1,Miss,1,0,0,1,C,2.9450598390246445,Mid,Young,0,0,female_2,1
743,1,3,"Taylor, Miss. Mary",female,40.5,0,0,340035,8.7081,,Q,1,Miss,1,0,0,0,,2.2729605885941617,Low,Middle,0,0,female_3,1
744,1,3,"Williams, Mrs. Ellen",female,7.2,1,0,192730,28.094,,S,2,Mrs,0,1,0,0,,3.3705319673512704,High,Child,1,0,female_3,1
745,1,1,"Williams, Mr. William",male,14.6,0,1,107464,72.3903,,S,2,Mr,0,1,0,0,,4.2957917742989915,VHigh,Teen,0,0,male_1,1
746,1,3,"Taylor, Dr. William",male,44.5,0,0,862301,23.7213,G21,S,1,Dr,1,0,0,1,G,3.2076652202035008,High,Middle,0,0,male_3,0
747,1,2,"Johnson, Mr. James",male,39.3,0,0,438546,39.6746,,S,1,Mr,1,0,0,0,,3.705603819006347,VHigh,Middle,0,0,male_2,0
748,1,3,"Brown, Miss. Mary",female,42.6,0,0,90312,0.0,,S,1,Miss,1,0,0,0,,0.0,Low,Middle,0,0,female_3,1
749,1,3,"Jones, Miss. Alice",female,24.0,1,0,725424,37.3971,,C,2,Miss,0,1,0,0,,3.6479819359085064,VHigh,Young,0,0,female_3,1
750,0,3,"Davis, Rev. James",male,30.3,1,0,561302,12.4263,,S,2,Rev,0,1,0,0,,2.5972154699712258,Mid,Young,0,0,male_3,0
751,1,1,"Anderson, Miss. Alice",female,24.0,0,0,568851,26.8957,,S,1,Miss,1,0,0,0,,3.3284725550855256,High,Young,0,0,female_1,1
752,0,3,"Anderson, Mr. Charles",male,37.7,1,0,942774,0.3362,F62,S,2,Mr,0,1,0,1,F,0.28982976450923986,Low,Middle,0,0,male_3,0
753,0,3,"Wilson, Col. Arthur",male,25.4,0,0,958783,11.0198,,Q,1,Col,1,0,0,0,,2.486555290033525,Mid,Young,0,0,male_3,0
754,0,2,"Wilson, Dr. Arthur",male,22.5,5,0,370701,30.8385,,C,6,Dr,0,0,1,0,,3.4606762493136816,High,Young,0,0,male_2,0
755,0,1,"Miller, Dr. Margaret",female,32.8,0,0,406873,107.622,,S,1,Dr,1,0,0,0,,4.687873965252505,VHigh,Young,0,0,female_1,1
756,1,3,"Miller, Mr. Arthur",male,50.1,5,0,623710,10.3198,,S,6,Mr,0,0,1,0,,2.426553404774436,Mid,Middle,0,0,male_3,0
757,1,3,"Brown, Miss. Edith",female,27.4,1,0,380063,18.699,,S,2,Miss,0,1,0,0,,2.9805678730342184,Mid,Young,0,0,female_3,1
758,0,3,"Anderson, Miss. Alice",female,0.5,0,0,471989,9.5113,C45,S,1,Miss,1,0,0,1,C,2.3524508689618386,Low,Child,1,0,female_3,1
759,1,3,"Brown, Mrs. Annie",female,18.4,0,0,928531,0.0,A37,S,1,Mrs,1,0,0,1,A,0.0,Low,Young,0,0,female_3,1
760,1,3,"Williams, Mr. James",male,30.7,5,0,155271,11.6557,D111,C,6,Mr,0,0,1,1,D,2.5381077065724154,Mid,Young,0,0,male_3,0
761,1,1,"Wilson, Mr. Edward",male,32.3,1,1,651142,59.4892,G24,C,3,Mr,0,1,0,1,G,4.1024648367048675,VHigh,Young,0,0,male_1,0
762,0,2,"Smith, Rev. Arthur",male,33.2,0,2,514803,18.3444,,Q,3,Rev,0,1,0,0,,2.9624029719051297,Mid,Young,0,0,male_2,0
763,0,2,"Brown, Dr. Edward",male,27.1,1,0,972458,34.701,,S,2,Dr,0,1,0,0,,3.575178699597769,High,Young,0,0,male_2,0
764,0,3,"Davis, Mr. James",male,30.65,0,0,256229,14.4702,,C,1,Mr,1,0,0,0,,2.738915592749628,Mid,Young,0,0,male_3,0
765,1,1,"Miller, Miss. Edith",female,29.2,0,0,89317,58.4979,,C,1,Miss,1,0,0,0,,4.085941017811085,VHigh,Young,0,0,female_1,1
766,0,3,"Anderson, Col. John",male,19.2,0,1,287264,4.4613,,S,2,Col,0,1,0,0,,1.697686856654736,Low,Young,0,0,male_3,0
767,0,3,"Anderson, Mr. Henry",male,28.7,0,0,197884,22.5513,,C,1,Mr,1,0,0,0,,3.1591810206373827,High,Young,0,0,male_3,0
768,0,3,"Jones, Dr. George",male,31.700000000000003,1,0,624113,9.0995,,S,2,Dr,0,1,0,0,,2.3124859176713084,Low,Young,0,0,male_3,0
769,0,2,"Davis, Mr. Henry",male,27.7,0,1,802415,17.7219,C33,C,2,Mr,0,1,0,1,C,2.929693961625599,Mid,Young,0,0,male_2,0
770,0,3,"Williams, Mr. John",male,30.65,1,0,269571,9.7136,,S,2,Mr,0,1,0,0,,2.3715139624329096,Low,Young,0,0,male_3,0
771,0,1,"Miller, Col. Edward",male,25.799999999999997,0,1,338773,59.7383,G39,S,2,Col,0,1,0,1,G,4.10657447107973,VHigh,Young,0,0,male_1,0
772,0,3,"Taylor, Mrs. Edith",female,36.3,0,0,80325,19.1851,,S,1,Mrs,1,0,0,0,,3.0049447084665237,High,Middle,0,0,female_3,1
773,0,1,"Johnson, Mr. John",male,30.65,0,0,668272,68.1868,,S,1,Mr,1,0,0,0,,4.236810092983166,VHigh,Young,0,0,male_1,0
774,1,2,"Williams, Miss. Annie",female,42.1,0,1,844311,23.912,,S,2,Miss,0,1,0,0,,3.2153496150916423,High,Middle,0,0,female_2,1
775,1,3,"Jones, Mrs. Sarah",female,22.6,0,0,687233,8.6994,,S,1,Mrs,1,0,0,0,,2.2720640279260933,Low,Young,0,0,female_3,1
776,1,1,"Anderson, Dr. Arthur",male,31.700000000000003,0,0,24332,126.7544,,S,1,Dr,1,0,0,0,,4.850109670760752,VHigh,Young,0,0,male_1,0
777,1,1,"Wilson, Lady. Florence",female,27.2,0,0,681924,26.0,,S,1,Mrs,1,0,0,0,,3.295836866004329,High,Young,0,0,female_1,1
778,0,3,"Smith, Mr. Edward",male,37.2,0,2,612083,0.0,,C,3,Mr,0,1,0,0,,0.0,Low,Middle,0,0,male_3,0
779,1,3,"Johnson, Miss. Mary",female,24.0,0,0,117716,13.2077,,Q,1,Miss,1,0,0,0,,2.6537840711620277,Mid,Young,0,0,female_3,1
780,0,3,"Jones, Mr. Thomas",male,33.2,0,0,423742,18.6241,,S,1,Mr,1,0,0,0,,2.9767584027442644,Mid,Young,0,0,male_3,0
781,1,3,"Jones, Mrs. Alice",female,27.2,1,0,730841,14.741,,C,2,Mrs,0,1,0,0,,2.7562687733726845,Mid,Young,0,0,female_3,1
782,1,3,"Davis, Miss. Annie",female,49.6,1,0,980279,24.7888,,S,2,Miss,0,1,0,0,,3.249940289148055,High,Middle,0,0,female_3,1
783,1,2,"Davis, Miss. Florence",female,15.9,0,0,883081,24.6044,,C,1,Miss,1,0,0,0,,3.2427642117167013,High,Teen,0,0,female_2,1
784,1,2,"Wilson, Miss. Florence",female,19.8,0,0,943510,18.8348,,S,1,Miss,1,0,0,0,,2.987437970729171,Mid,Young,0,0,female_2,1
785,0,1,"Smith, Mr. Arthur",male,19.5,0,0,31643,147.0859,,S,1,Mr,1,0,0,0,,4.9977925107994485,VHigh,Young,0,0,male_1,0
786,0,3,"Brown, Mr. John",male,13.7,3,2,73128,13.8938,,S,6,Mr,0,0,1,0,,2.700945018972163,Mid,Teen,0,0,male_3,1
787,0,3,"Anderson, Mr. George",male,30.65,0,0,576811,9.4863,,S,1,Mr,1,0,0,0,,2.350069643315766,Low,Young,0,0,male_3,0
788,0,2,"Miller, Mr. Thomas",male,36.1,0,0,866652,14.9509,,S,1,Mr,1,0,0,0,,2.769515253971236,Mid,Middle,0,0,male_2,0
789,1,3,"Jones, Miss. Florence",female,22.7,0,0,476606,7.1272,,C,1,Miss,1,0,0,0,,2.095216460795198,Low,Young,0,0,female_3,1
790,0,3,"Wilson, Rev. William",male,29.0,0,0,62784,7.4994,,S,1,Rev,1,0,0,0,,2.13999557276951,Low,Young,0,0,male_3,0
791,1,1,"Williams, Mrs. Edith",female,20.1,0,2,884325,26.0,,S,3,Mrs,0,1,0,0,,3.295836866004329,High,Young,0,0,female_1,1
792,0,3,"Miller, Mr. Arthur",male,32.0,1,0,856133,25.1776,,C,2,Mr,0,1,0,0,,3.264904083246675,High,Young,0,0,male_3,0
793,0,3,"Johnson, Mrs. Sarah",female,31.2,0,0,945450,0.0,,C,1,Mrs,1,0,0,0,,0.0,Low,Young,0,0,female_3,1
794,0,3,"Jones, Mr. Charles",male,57.2,0,0,678487,16.5604,,S,1,Mr,1,0,0,0,,2.8656463669908123,Mid,Middle,0,0,male_3,0
795,1,1,"Davis, Lady. Alice",female,27.2,0,0,388245,86.7466,,S,1,Mrs,1,0,0,0,,4.4744531151565665,VHigh,Young,0,0,female_1,1
796,1,3,"Brown, Miss. Annie",female,29.9,0,0,119002,0.0,,S,1,Miss,1,0,0,0,,0.0,Low,Young,0,0,female_3,1
797,1,3,"Johnson, Mr. William",male,56.3,1,0,694764,15.7875,,S,2,Mr,0,1,0,0,,2.820634561849356,Mid,Middle,0,0,male_3,0
798,1,3,"Miller, Mr. John",male,30.1,0,0,533897,17.2818,,S,1,Mr,1,0,0,0,,2.905906029449657,Mid,Young,0,0,male_3,0
799,0,3,"Anderson, Mrs. Mary",female,49.1,1,0,753784,18.3068,,S,2,Mrs,0,1,0,0,,2.9604573654628523,Mid,Middle,0,0,female_3,1
800,1,3,"Williams, Col. Charles",male,25.4,0,0,27401,0.0,,C,1,Col,1,0,0,0,,0.0,Low,Young,0,0,male_3,0
801,0,3,"Smith, Mr. George",male,30.65,0,0,942932,25.2975,,S,1,Mr,1,0,0,0,,3.269473877631292,High,Young,0,0,male_3,0
802,0,1,"Taylor, Mr. James",male,47.8,3,3,898390,70.6049,F75,Q,7,Mr,0,0,1,1,F,4.27116350737917,VHigh,Middle,0,0,male_1,0
803,0,3,"Taylor, Dr. Edward",male,31.700000000000003,0,0,254373,19.1791,E87,C,1,Dr,1,0,0,1,E,3.0046474153184275,Mid,Young,0,0,male_3,0
804,1,3,"Miller, Mr. Arthur",male,49.9,1,0,786890,19.6697,,Q,2,Mr,0,1,0,0,,3.028668859800252,High,Middle,0,0,male_3,0
805,1,2,"Wilson, Mr. Charles",male,30.65,0,0,122046,28.7324,,S,1,Mr,1,0,0,0,,3.392237360290644,High,Young,0,0,male_2,0
806,0,3,"Smith, Mr. John",male,26.5,1,0,860804,18.9441,,C,2,Mr,0,1,0,0,,2.9929333602479966,Mid,Young,0,0,male_3,0
807,0,3,"Anderson, Mr. James",male,24.4,0,0,284115,9.5306,,S,1,Mr,1,0,0,0,,2.3542853045795624,Low,Young,0,0,male_3,0
808,1,3,"Johnson, Mrs. Emma",female,27.2,0,2,516911,0.0,A91,S,3,Mrs,0,1,0,1,A,0.0,Low,Young,0,0,female_3,1
809,1,2,"Brown, Mr. James",male,9.2,1,0,360162,22.3965,C104,S,2,Mr,0,1,0,1,C,3.1525864385269786,High,Child,1,0,male_2,1
810,1,1,"Johnson, Mrs. Margaret",female,1.4,2,2,264572,162.6727,,S,5,Mrs,0,0,1,0,,5.097868701990755,VHigh,Child,1,0,female_1,1
811,0,3,"Miller, Col. Arthur",male,56.3,1,0,921200,5.3096,,C,2,Col,0,1,0,0,,1.842072283101644,Low,Middle,0,0,male_3,0
812,0,3,"Miller, Mr. John",male,30.65,1,0,550853,9.3724,,C,2,Mr,0,1,0,0,,2.3391484323010925,Low,Young,0,0,male_3,0
813,1,1,"Davis, Mr. James",male,32.5,1,2,541117,146.4946,,S,4,Mr,0,1,0,0,,4.9937915649402145,VHigh,Young,0,0,male_1,0
814,0,3,"Davis, Rev. George",male,21.4,0,0,266680,12.4846,G22,S,1,Rev,1,0,0,1,G,2.601548293563689,Mid,Young,0,0,male_3,0
815,0,3,"Smith, Mr. James",male,35.5,0,2,86023,17.9326,B149,S,3,Mr,0,1,0,1,B,2.940885303914511,Mid,Middle,0,0,male_3,0
816,0,3,"Anderson, Rev. Thomas",male,30.2,0,0,438651,0.9446,,S,1,Rev,1,0,0,0,,0.6650563003934197,Low,Young,0,0,male_3,0
817,0,3,"Taylor, Mr. Charles",male,21.7,0,2,91823,6.3185,,C,3,Mr,0,1,0,0,,1.9904053889418645,Low,Young,0,0,male_3,0
818,0,2,"Johnson, Mr. Robert",male,36.3,0,0,573229,16.9671,,S,1,Mr,1,0,0,0,,2.888542307694394,Mid,Middle,0,0,male_2,0
819,0,1,"Johnson, Mrs. Annie",female,36.9,0,0,785469,176.5913,,Q,1,Mrs,1,0,0,0,,5.179484842871706,VHigh,Middle,0,0,female_1,1
820,1,2,"Williams, Mr. Henry",male,30.65,0,0,707819,30.1022,B18,S,1,Mr,1,0,0,1,B,3.4372785562331036,High,Young,0,0,male_2,0
821,0,3,"Miller, Rev. Edward",male,39.4,1,0,451192,22.767,,S,2,Rev,0,1,0,0,,3.1682980638992295,High,Middle,0,0,male_3,0
822,1,1,"Jones, Miss. Edith",female,15.8,0,0,907971,26.8422,,S,1,Miss,1,0,0,0,,3.3265528553325727,High,Teen,0,0,female_1,1
823,0,2,"Wilson, Mr. John",male,17.6,0,0,482415,21.5674,,S,1,Mr,1,0,0,0,,3.116506387029364,High,Teen,0,0,male_2,0
824,0,2,"Williams, Rev. Robert",male,29.35,0,0,543464,22.1346,A57,S,1,Rev,1,0,0,1,A,3.141329332388874,High,Young,0,0,male_2,0
825,1,3,"Anderson, Miss. Edith",female,34.6,1,0,267505,11.4842,,C,2,Miss,0,1,0,0,,2.524463844786454,Mid,Young,0,0,female_3,1
826,1,3,"Williams, Mr. Thomas",male,34.6,1,1,847948,18.4328,A62,C,3,Mr,0,1,0,1,A,2.9669623600578774,Mid,Young,0,0,male_3,0
827,1,2,"Taylor, Miss. Ellen",female,34.5,0,0,680432,31.1892,C33,S,1,Miss,1,0,0,1,C,3.4716309925632443,High,Young,0,0,female_2,1
828,0,2,"Wilson, Mrs. Margaret",female,17.8,0,0,998556,15.0579,B117,S,1,Mrs,1,0,0,1,B,2.7762009403175196,Mid,Teen,0,0,female_2,1
829,1,3,"Miller, Mr. Thomas",male,13.7,0,0,369512,23.6837,,S,1,Mr,1,0,0,0,,3.2061431067631854,High,Teen,0,0,male_3,1
830,0,2,"Smith, Mr. Henry",male,37.9,0,0,422905,10.598,,S,1,Mr,1,0,0,0,,2.450832669454249,Mid,Middle,0,0,male_2,0
831,0,1,"Smith, Mr. James",male,41.5,0,0,159671,109.0386,,S,1,Mr,1,0,0,0,,4.7008312133291295,VHigh,Middle,0,0,male_1,0
832,0,2,"Anderson, Mr. Henry",male,24.1,0,0,659958,35.4882,,S,1,Mr,1,0,0,0,,3.596988920648488,VHigh,Young,0,0,male_2,0
833,0,1,"Williams, Dr. Henry",male,23.9,0,2,92045,26.0,,C,3,Dr,0,1,0,0,,3.295836866004329,High,Young,0,0,male_1,0
834,1,1,"Williams, Mrs. Mary",female,10.2,0,1,176460,115.491,,S,2,Mrs,0,1,0,0,,4.757814016802688,VHigh,Child,1,0,female_1,1
835,0,3,"Johnson, Mr. William",male,24.3,3,0,391047,19.568,,Q,4,Mr,0,1,0,0,,3.0237364699635885,High,Young,0,0,male_3,0
836,0,2,"Davis, Mr. Edward",male,29.1,3,0,584891,26.0556,E42,S,4,Mr,0,1,0,1,E,3.297894007895548,High,Young,0,0,male_2,0
837,1,3,"Wilson, Miss. Margaret",female,2.7,0,0,346880,13.3873,,Q,1,Miss,1,0,0,0,,2.666345872995691,Mid,Child,1,0,female_3,1
838,1,2,"Taylor, Miss. Ellen",female,11.9,0,0,297933,10.0,,S,1,Miss,1,0,0,0,,2.3978952727983707,Low,Child,1,0,female_2,1
839,1,3,"Davis, Col. Henry",male,25.3,0,0,742792,0.0,,S,1,Col,1,0,0,0,,0.0,Low,Young,0,0,male_3,0
840,0,3,"Jones, Mr. Henry",male,21.6,0,0,490683,32.0947,,Q,1,Mr,1,0,0,0,,3.499373148716385,High,Young,0,0,male_3,0
841,0,1,"Smith, Mr. James",male,39.7,3,0,885055,26.4372,G86,S,4,Mr,0,1,0,1,G,3.3118997568348396,High,Middle,0,0,male_1,0
842,1,3,"Wilson, Mr. John",male,27.6,0,0,492505,0.0,,S,1,Mr,1,0,0,0,,0.0,Low,Young,0,0,male_3,0
843,1,1,"Brown, Mr. George",male,21.6,1,0,848714,76.384,F62,S,2,Mr,0,1,0,1,F,4.3487800408802455,VHigh,Young,0,0,male_1,0
844,1,3,"Wilson, Col. Arthur",male,47.2,0,1,305608,13.301,,C,2,Col,0,1,0,0,,2.6603294648907982,Mid,Middle,0,0,male_3,0
845,1,1,"Davis, Miss. Ellen",female,17.2,4,0,208878,59.073,,C,5,Miss,0,0,1,0,,4.095560489349666,VHigh,Teen,0,0,female_1,1
846,1,2,"Anderson, Col. Robert",male,22.2,0,1,838426,30.5882,,S,2,Col,0,1,0,0,,3.452783633133589,High,Young,0,0,male_2,0
847,0,1,"Wilson, Mr. Robert",male,5.7,1,5,528936,48.8449,,S,7,Mr,0,0,1,0,,3.9089161842533753,VHigh,Child,1,0,male_1,1
848,1,3,"Miller, Mr. Thomas",male,43.1,0,0,222668,15.6809,,Q,1,Mr,1,0,0,0,,2.8142643523095154,Mid,Middle,0,0,male_3,0
849,0,3,"Smith, Col. Arthur",male,25.799999999999997,0,0,249103,17.0514,,S,1,Col,1,0,0,0,,2.893223244097958,Mid,Young,0,0,male_3,0
